id,business_name,address,street,place,area,postal_address,city,country,call,category
4791,Daarul Ilm,,,Islamic Institute Lot 1 Shanonvale Breatrice,,,Harare,Zimbabwe,614 003,
4792,D A B Marketing,,,Pvt Ltd Stevenson /Telforod,,,Harare,Zimbabwe,770 452,
4793,Dabaro Enterprises,,673A Leyland Road,,,,Harare,Zimbabwe,668 896,
4794,Da Costa Beryl,,43 Dover Rd,,,,Harare,Zimbabwe,490 003,
4795,Da Cunha A B,,,Shop 15 Southampton Arcade Union,,,Harare,Zimbabwe,793 278,
4796,Dacba Commodity Broking,,14-16 N Mandela Ave 5Th Flr Hurudza Hse Rm 502,,,,Harare,Zimbabwe,759 310,
4798,Dachi Motors P/L,,Grd Flr Winston Hse Jason Moyo Ave,,,,Harare,Zimbabwe,751 146,
4799,Dackwell Investments,,,,,,Harare,Zimbabwe,797 685,
4800,Dada Motors P/L,,12 Vulcan Close Ridgeview,,,,Harare,Zimbabwe,778 122,
4801,Da Fonseca T C,,2 Athlone Ave Greendale,,,,Harare,Zimbabwe,492 284,
4802,Dagwoods Food Outlet,,Cnr Union/First St 15 Southampton Hse,,,,Harare,Zimbabwe,705 634,
4803,Dagesten Services T/A Pre,,6 B Pat Dunn Close Ardbennie P O,,,,Harare,Zimbabwe,661 345,
4804,Dahmer W & Co (Pvt) Ltd,,,,,P O Box 2085,Harare,Zimbabwe,486 254,
4805,Dahwa B T,,17056 Teviotdale Rd Borrowdale West,,,,Harare,Zimbabwe,885 348,
4806,Dahyabhai (Pvt) Ltd,,,21 Dakota Dr,,,Harare,Zimbabwe,740 812,
4807,Daily Life Books & Tapes,,,6 Cambitzis Building Avondale,,,Harare,Zimbabwe,332 900,
4808,Dairiboard Zimbabwe,,27 Munondo Road,,,,Harare,Zimbabwe,573 951,
4809,Dairy Marketing Board,,80 Le Roux Drive Hillside,,,,Harare,Zimbabwe,747 933,
4810,Dakamela V G,,,,,,370 Chibondo Baobab Hill,Zimbabwe,081 33657,
4811,Dakers D Muir-Mc Bain,,20 Churchill Rd Bellevue,,,,Bulawayo,Zimbabwe,09 478061,
4812,Dale Dore,,195 Fife Ave,,,,Harare,Zimbabwe,729 434,
4813,Dalgety Zimbabwe,,45 Dulwich Road Chisipite,,,,Harare,Zimbabwe,497 177,
4814,Dallas D H,,67 Wyvern Ave Belvedere,,,,Harare,Zimbabwe,740 105,
4815,Dallas Motor Rewinder,,,,,,Harare,Zimbabwe,758 408,
4816,Dalmor Enterprises,,,Stortford Parade Mabelreign,,,Harare,Zimbabwe,305 241,
4817,Dalmor Theatres,,Pvt Ltd New Liberty Cinema 5O Cameroon St,,,,Harare,Zimbabwe,792 112,
4819,Dalmor Theatres P/L,,50 Cameroon St,,,,Harare,Zimbabwe,752 730,
4820,Dalmore Theatres P/L,,11 Concorde Way Ridgeview,,,,Harare,Zimbabwe,741 101,
4821,Dalnor Auto Mechanics P/L,,97 Chinhoyi St,,,,Harare,Zimbabwe,750 142,
4822,Dalziel John,,,,,,Harare,Zimbabwe,740 177,
4823,DALMOR Films (Pvt) Ltd,,,,,50 Camoron Street P O Box 652,Harare,Zimbabwe,752 730,
4824,Dale Cops,,,72323 Lobengula West,,,Bulawayo,Zimbabwe,09 526531,
4825,D A Mwamuka,,21 Harvey Brown Ave Milton Park,,,,Harare,Zimbabwe,252 458,
4826,Dama Upholsterer,,Richwood Park Richwell Ave Meyrick,,,,Harare,Zimbabwe,311 350,
4827,Damacluff Investments,,29C St Andrews Hatfield,,,,Harare,Zimbabwe,571 280,
4828,Damadsceno Enterprises,,,3 Fairbairn Dr Mt Pleasant,,,Harare,Zimbabwe,339 065,
4829,Damar Distributers P/L,,10 Luck St,,,,Harare,Zimbabwe,751 726,
4830,Damafalls Investment,,Suite 22 1 Union Avenue,,,,Harare,Zimbabwe,710 073,
4831,Damasco Eng P/L,,667 Seke Rd Dias Com Hatfield,,,,Harare,Zimbabwe,589 518,
4832,Damasco Engineering P/L,,Seke Road Hatfield,,,,Harare,Zimbabwe,576 655,
4833,Dambaza Berry,,,,,,197 Harare Dr Borrowdale,Zimbabwe,870 983,
4834,Damera Investments P/L,,7 King George Road Avondale,,,,Harare,Zimbabwe,703 038,
4835,Damolin Enterprises,,,,,,Harare,Zimbabwe,780 567,
4836,Damuk Engineering P/L,,8A Noble Close Hatfield,,,,Harare,Zimbabwe,571 507,
4837,Dan Maxwell Enterprises,,12 Piras Gardens 26 Oxford Rd,,,,Harare,Zimbabwe,339 851,
4838,Danckwerts J P,,,,,,Chedgelow Farm Po Box Ap 27 Harare,Zimbabwe,575 710,
4840,Danclive Enterprises,,,,,,6 Central Avenue Harare,Zimbabwe,252 733,
4841,Dancroft Investments,,59 Hillside Rd Hillside,,,,Harare,Zimbabwe,747 602,
4842,Danckwerts Rijk,,,,,,P O Box Ap 8 Harare,Zimbabwe,575 180,
4843,Danda Dubekile,,,2Nd Flr Lister Bldg Cnr J Moyo/4Th Stree,,,Harare,Zimbabwe,705 144,
4844,Dande Telecommunications,,,4 George Dr,,,Harare,Zimbabwe,446 718,
4845,Dandy Zimbabwe P/L,,Blk 10 Northfields J Tongogara Avenue,,,,Harare,Zimbabwe,704 624,
4846,Dandaro Pvt Ltd,,226/7A Midlands Tshp Cheviot Rd,,,,Harare,Zimbabwe,610 106,
4847,Danes Design P/L,,Unit 10/5 Roberts Drive,,,,Harare,Zimbabwe,487 077,
4848,Danea P/L,,Lot 2 Old Mazoe Rd Marlborough,,,,Harare,Zimbabwe,309 251,
4849,Danga Judah T/A Urban Veh,,252 Indigenous Way,,,,Harare,Zimbabwe,612 540,
4850,Dangwa Moses,,Cardiff Ave Belvedere,,,,Harare,Zimbabwe,770 980,
4851,Danhiko Project,,123 Mutare Rd Msasa,,,,Harare,Zimbabwe,492 826,
4852,Danhiko Sch Carpent,,,,,Project P O Box Ay 179,Harare,Zimbabwe,492 087,
4853,Danhere Lancelot,,,,,,Harare,Zimbabwe,481 065,
4854,Dania Development C A P/L,,,,,,Harare,Zimbabwe,794 392,
4855,Dania P/L T/A Ndizvozvo P,,70 4Th St Dominican Convent,,,,Harare,Zimbabwe,250 070,
4856,Danie Square,,70 Lomagundi Road,,,,Harare,Zimbabwe,336 571,
4857,Daniel And Francis,,Agencies P/L 6262-78Th Crescent Glen View 3,,,,Harare,Zimbabwe,690 796,
4858,Daniel D Pvt Ltd,,,,,P O Box 3541,Harare,Zimbabwe,722 823,
4859,Daniel Edwards,,3 Bantry Rd Alexandra Park,,,,Harare,Zimbabwe,744 092,
4861,Daniel Ruben P/L,,181 Chinhoyi Street,,,,Harare,Zimbabwe,751 685,
4862,Daniel The Jeweller,,Shop 9 Southampton H Union Ave,,,,Harare,Zimbabwe,722 276,
4863,Daniels D I,,7 Everest Way,,,,Harare,Zimbabwe,742 454,
4864,Danish Volunteer Service,,122 Union Ave,,,,Harare,Zimbabwe,253 145,
4865,Danish Volunteer,,,,,,Service Zimbabwe 122 Union Ave,Harare,253 277,
4866,Danorm Enterprises P/L,,151 Chinhoyi St Suite 11 Sunflower H,,,,Harare,Zimbabwe,759 921,
4867,Danparts Auto Trading P/L,,,8715 W/Triangle Gazaland P O,,,Harare,Zimbabwe,611 017,
4868,Danparts Distributors,,204 Friern Hse 7 Speke Ave,,,,Harare,Zimbabwe,781 528,
4869,Danso A P,,266 H Chitepo Ave,,,,Harare,Zimbabwe,707 653,
4870,Dante Alighieri Soc,,,,,P O Box A 447 Avondale,Harare,Zimbabwe,304 437,
4871,Dantelle Investments P/L,,,752 Lorraine Dr Bluff Hill,,,Harare,Zimbabwe,331 376,
4872,Danso Alex Peter,,155 King Geaorge Rd,,,,Harare,Zimbabwe,335 886,
4873,Danzas Aei Pvt Ltd,,,Balantyne Park Squar Welburn Dr Ballantyne,,,Harare,Zimbabwe,850 942,
4874,DANITRAX,,,,,191 Enterprises Road Chisipite P O Box CH787,Harare,Zimbabwe,498 165/498 170,
4875,Danhama R,,,14373 Ibhalabhala Cresent Selbourne Park,,,Bulawayo,Zimbabwe,09 280661,
4876,Dandaro Home Owners Ass,,,,18235 Borrowdale Dandaro Village,,Harare,Zimbabwe,870 436,
4877,Dapartment Of State Res,,,Brook Dr Borrowdale Brook,,,Harare,Zimbabwe,862 736,
4878,Darlington Mposhi P/L,,,,,,Harare,Zimbabwe,770 878,
4879,Darlington G Shumba,,16 Ayr Rd Avondale,,,,Harare,Zimbabwe,335 904,
4880,Daroga H N,,5 Asia Hse R Mugabe Rd,,,,Harare,Zimbabwe,752 405,
4882,Darrell E B,,22 Arthur Davies Rd,,,,Harare,Zimbabwe,572 327,
4883,Darwan Bureau De Change,,,,,,Harare,Zimbabwe,781 081,
4884,Darul 1 Lm Institute,,668 Shananvale Simon Mazorodze Rd,,,,Harare,Zimbabwe,610 304,
4885,Da Silva Anastasia E,,14 Crinis Road Chisipite,,,,Harare,Zimbabwe,852 228,
4886,Daset Investments,,,Cnr 6Th/Josiah Tongo 405 San Sebastion,,,Harare,Zimbabwe,732 929,
4887,Dash Ambulance Services,,106 Fife Ave,,,,Harare,Zimbabwe,790 854,
4888,Dasher Dist {p/Shop},,,,,,15 J Nyerere Way Harare,Zimbabwe,771 874,
4889,Data Control Syst P/L,,4Th Fl Blue Bridge Eastgate Mall Second St,,,,Harare,Zimbabwe,250 300,
4890,Data Ops,,,,,,Harare,Zimbabwe,799 801,
4891,Data Transfer Computers,,238 S Machel Ave,,,,Harare,Zimbabwe,776 960,
4892,Datamark P/L,,6 Motherwell Rd Workington P O,,,,Harare,Zimbabwe,662 585,
4893,Datanet Design P/L,,23 Thames Rd Vainona,,,,Harare,Zimbabwe,882 127,
4894,Datasafe (Pvt) Ltd,,,Bldg 3 Arundel Office Park Mt,,,Harare,Zimbabwe,332 681,
4895,Datata Estate T/A,,,,,Art Corporation Ltd P O Box 637,Harare,Zimbabwe,667 674,
4896,Datawell Computer[p/Shop],,,,,,166A Harare St,Zimbabwe,751 978,
4897,Dataworld (Pvt) Ltd,,1St Flr Cecil House 2 Central Avenue,,,,Harare,Zimbabwe,700 669,
4898,Dateline South Africa,,96 Dombosava Rd Borrowdale,,,,Harare,Zimbabwe,862 279,
4899,Dates Boutique,,,968 Machipisa S/C,,,Harare,Zimbabwe,667 195,
4900,Datlabs P/L,,,,,,Harare,Zimbabwe,723 526,
4901,Datronics Distribution,,Shop 23C Gr Flr Eastgate Mall Second St,,,,Harare,Zimbabwe,733 608,
4903,Datronics Distribution P/L,,4 Lisburn Rd Workington,,,,Harare,Zimbabwe,771 571,
4904,Daud Inks P/L,,,Factory Unit 12 Kelvin Cnr Complex,,,Harare,Zimbabwe,759 251,
4905,Daun (Pvt)Ltd,,,,,,Harare,Zimbabwe,707 409,
4906,Dauramanzi Leah,,23 Crn Martin Dr& 225 Harrow Rd,,,,Harare,Zimbabwe,480 289,
4907,Daval Consultants P/L,,,8 Ridgeway South Highlands,,,Harare,Zimbabwe,481 568,
4908,Davbruce Investments P/L,,81 Second St Suite 2 Chequers Bld,,,,Harare,Zimbabwe,707 178,
4909,Dave Inv P/Ltd,,601 San Sebastain Cn 4Th St,,,,Harare,Zimbabwe,722 870,
4910,Davelyn Investments,,,8712 Gazaland Highfield,,,Harare,Zimbabwe,612 602,
4911,Davey A M,,1 Shottery Road Greystone Park,,,,Harare,Zimbabwe,884 939,
4912,Daves Upholstering & Canvas,,1 Gayton Ave Bluff Hill,,,,Harare,Zimbabwe,310 236,
4913,Davglad Enterprises,,228A Cheviot Road Cheviot Shopping Cen Tre,,,,Harare,Zimbabwe,610 003,
4914,David Brown Gear Inds (Pvt) Ltd,,Inds Pvt Ltd Nuffield Rd Workingt,,,,Harare,Zimbabwe,754 314,
4915,David Livingstone,,,School Parents Assoc Livingston 9Th Str,,,Harare,Zimbabwe,700 741,
4916,David Westerhout Spe,,,67 Orange Grove Highlands,,,Harare,Zimbabwe,497 422,
4917,David Westerhout Spec Services,,,67A Orange Grove Dr Highlands,,,Harare,Zimbabwe,481 677,
4918,David Whitehead,,7 Austin Rd Workington,,,,Harare,Zimbabwe,664 775,
4919,David Young P/L,,3 Trinity Close Greendale,,,,Harare,Zimbabwe,492 626,
4920,Davidson M,,4 Casson Way Emerald Hill,,,,Harare,Zimbabwe,335 215,
4921,Davidson&Sons G P/L,,,,,T/A Respotechnik Box Mr14,Harare,Zimbabwe,300 818,
4922,Davifranken Distributors,,50 Jason Moyo Ave 211 Pockets Bldng,,,,Harare,Zimbabwe,725 103,
4924,Davinom Distributors,,34 J Moyo Avenue Rm 18 1St Floor,,,,Harare,Zimbabwe,756 882,
4925,Davipel Trading P/L,,,74 George Silundika,,,Harare,Zimbabwe,798 747,
4926,Davis W I,,95 Piers Rd Borrowdale,,,,Harare,Zimbabwe,850 816,
4927,Davmo-Tech Enterprises,,48 Selous Ave Winners,,,,Harare,Zimbabwe,250 339,
4928,Davy Construction P/L,,27 Fort Rd Belvedere,,,,Harare,Zimbabwe,754 638,
4929,Davy J H H Mr,,24 North Ave,,,,Harare,Zimbabwe,724 004,
4930,Davzim P/L,,Bay6 16 Lisburn Rd Workington,,,,Harare,Zimbabwe,750 324,
4931,Davis J Dr,,,,5 Lourdes Village Kumalo,,Bulawayo,Zimbabwe,09 250018,
4932,Davies K D,,37 Greystoke Way,,,,Bulawayo,Zimbabwe,09 244632,
4933,Davies D D,,9 Galway Rd Helens Gardens Famona,,,,Bulawayo,Zimbabwe,09 60384,
4934,Dawanyi Catherine,,,87 Josiah Tongogara 51 Calder Gardens,,,Harare,Zimbabwe,739 432,
4935,Dawmark P/L,,4Th Flr Fidelity Raleigh St,,,,Harare,Zimbabwe,756 997,
4936,Dawlisa Enterprises P/L,,31 Melbourne Rd,,,,Harare,Zimbabwe,661 876,
4937,Dawn Multiple Agents P/L,,4Th Flr Sanders Hse 14 First St,,,,Harare,Zimbabwe,780 182,
4938,Dawood A G Mr,,,31 Dakota Dr Ridgeview,,,Harare,Zimbabwe,741 195,
4939,Dawood G Mr T/A,,,Enterprise Agencies 1St Flr Moffat Mansi 63 L,,,Harare,Zimbabwe,723 579,
4940,Dawson,,,1 Clivedon Cl Borrowdale,,,Harare,Zimbabwe,852 244,
4941,Daws Stationers P/L,,86 Broadlands Rd Emerald Hill,,,,Harare,Zimbabwe,334 887,
4942,Dawson & Hindmarsh,,,1 Clivedon Cl Borrowdale,,,Harare,Zimbabwe,870 783,
4943,Dawson Y,,86 Broadlands Rd Emerald Hill,,,,Harare,Zimbabwe,333 967,
4945,DAWN View Caravan Park,,,,,11km Bulawayo Road P O Box BE239,Harare,Zimbabwe,210 243,
4946,Day By Day Electrical,,Suite 3 Jalyd Hse 87 Chinhoyi St,,,,Harare,Zimbabwe,773 444,
4947,Day & Night Security P/L,,,15/109 Prospect,,,Harare,Zimbabwe,614 882,
4948,Daya Anil Mohan M,,21 Selmont Gardens S Machel Ave,,,,Harare,Zimbabwe,741 167,
4949,Daya Raman Makan,,T/A Sunray Cycles 64 Chinhoyi St,,,,Harare,Zimbabwe,752 197,
4950,Dayan Trading P/L,,,,,,Harare,Zimbabwe,749 683,
4951,Dayal Brothers P/L,,,,,P O Box 2257,Harare,Zimbabwe,663 621,
4952,Daycome P/L,,,,,,Harare,Zimbabwe,778 153,
4953,Daylin Buss Services P/L,,Suite 302 Reliance H L Takawira St,,,,Harare,Zimbabwe,773 174,
4954,Dayman Investments P/L,,22 Fairmile Rd Bluff Hill,,,,Harare,Zimbabwe,305 777,
4955,Daystock Distributors P/L,,,Suite 1 And 6 Kathrine Crt 103 N Mandela A,,,Harare,Zimbabwe,797 549,
4956,Daytona P/L,,,,,,Harare,Zimbabwe,750 330,
4957,Dayward Investments P/L,,,119 Josiah Tongogara 13 Megawatt Crt,,,Harare,Zimbabwe,732 443,
4958,Dazeout Investments P/L,,,,19 Wilolowmead Lane Colne Valley,,Harare,Zimbabwe,481 905,
4959,Dazz Designs P/L,,62 Selous Ave 2 Maywin Court,,,,Harare,Zimbabwe,795 961,
4960,Dazzle Enterprises P/L,,23 St Dominic Rd Milton Park,,,,Harare,Zimbabwe,778 150,
4961,D B D Patel Esq,,53 Charter Rd,,,,Harare,Zimbabwe,752 450,
4962,D C Alliance Trust,,,,,P O Box Gd 440 Greendale,Harare,Zimbabwe,492 302,
4963,D C De Sousa Ltd,,,Highfield/Hood Rds Southerton,,,Harare,Zimbabwe,667 429,
4964,D & C Stationers P/L,,39 N Mandela Ave,,,,Harare,Zimbabwe,770 887,
4966,D D H & H P/L,,74 Glenara Ave North Highlands,,,,Harare,Zimbabwe,746 981,
4967,D D H & M P/L,,74 Glenara Ave,,,,Harare,Zimbabwe,776 219,
4968,D D Jewellers,,208 Gelfand Hse 1St Street Speke Ave,,,,Harare,Zimbabwe,252 997,
4969,D D Mining & General Supp,,,,,,Harare,Zimbabwe,797 979,
4970,Ddns Security Operattions,,,,,,Harare,Zimbabwe,741 111,
4971,Ddns Security Operations,,,P O,,,Harare,Zimbabwe,621 596,
4972,D D Properties,,,(Pvt) Ltd Willow/Craig Allen R,,,Harare,Zimbabwe,664 739,
4973,D D Transport,,,Willow/Craig Allen R Ardbennie,,,Harare,Zimbabwe,664 736,
4974,D D Transport P/L,,63 Birmingham Rd Southerton P O,,,,Harare,Zimbabwe,620 550,
4975,Deacon B A Mr,,14 Doveton Ave Borrowdale,,,,Harare,Zimbabwe,862 167,
4976,Deans Turbo Services P/L,,2 Monde Bldg 2 Shepperton Rd,,,,Harare,Zimbabwe,749 438,
4977,Deanburnch Trading P/L,,98 Cameron St Rm5 Redcross Hse,,,,Harare,Zimbabwe,736 567,
4978,De Bears Motors,,77-79 Coventry Road Workington,,,,Harare,Zimbabwe,661 734,
4979,De Beer T/A Zimbabwe,,,,,Plumbing & General Maintainance Po Box Hg 91 Hg,Harare,Zimbabwe,776 268,
4980,Debak Investments,,8Th Flr Chizema Hse Cnr 1St/Union Ave,,,,Harare,Zimbabwe,737 733,
4981,Debera Farm P/L,,Flat 11 Greenside Vi 4 Rossal Rd,,,,Harare,Zimbabwe,480 407,
4982,Debouch Enterprises P/L,,Rm 12 Robison Hse 9Th Floor Union Ave,,,,Harare,Zimbabwe,777 179,
4983,Debrisvel Investment P/L,,34 Hillside Extn Rd Transtobac,,,,Harare,Zimbabwe,446 077,
4984,De-Bruijn L A,,8 Tedder Rd,,,,Harare,Zimbabwe,497 634,
4985,De Carvalho Andre Gasper,,,,,P O Box 3950,Harare,Zimbabwe,773 282,
4987,Decays Enterprises P/L,,20 Auckland Road Workington P O,,,,Harare,Zimbabwe,660 627,
4988,Decibel Electronics P/L,,,1465 Sec 2,,,Harare,Zimbabwe,223 600,
4989,Decimal Investments,,,Block 3 Arundel Office Park,,,Harare,Zimbabwe,338 334,
4990,Decimal Investments P/L,,,,Block 3 Arundel Offi Avondale,,Harare,Zimbabwe,338 333,
4991,Decimal Investments T/A,,Kcf Phamarcy 35 Coventry Rd,,,,Harare,Zimbabwe,772 360,
4992,Deco Inn Design T/A,,1 Harrow Rd Msasa P O,,,,Harare,Zimbabwe,486 789,
4993,Decision Trading Co P/L,,1 Coventry Rd Workington,,,,Harare,Zimbabwe,756 841,
4994,Decon Technologies P/L,,,188 S Machael West,,,Harare,Zimbabwe,778 201,
4995,Dectab Mktg P/L,,20 Park St 2Nd Flr Rm 7,,,,Harare,Zimbabwe,755 321,
4996,Decoroll Painting & Jobb,,,,,,Harare,Zimbabwe,753 621,
4997,Dedge Farming P/L,,544 Gaydon Rd Greystone,,,,Harare,Zimbabwe,884 990,
4998,Deep End Investments,,12 Kloof Rd,,,,Harare,Zimbabwe,310 042,
4999,Deepdale Hauliers P/L,,20 Douglas Rd Workington,,,,Harare,Zimbabwe,755 706,
5000,Deepdale Hauliers T/A,,20 Douglas Road,,,,Harare,Zimbabwe,757 253,
5001,Deepswitch Distributors P,,34 Selous Ave,,,,Harare,Zimbabwe,799 786,
5002,Dees Engineering P/L,,Lister Bld Suite 304 103 J/Moyo/4Th St,,,,Harare,Zimbabwe,797 158,
5003,Deeside Agencies,,30 Ross Rd Chisipite,,,,Harare,Zimbabwe,870 104,
5004,Deexeel (Pvt) Ltd,,6Th Flr N/Wing Stanl Jason Moyo Avenue,,,,Harare,Zimbabwe,250 718,
5005,DEES Pharmacy,,,,,Robert Mugabe /Angwa Sreet P O Box BE 911,Harare,Zimbabwe,781 404,
5006,De Foiaro L R,,115 J Chinamano Ave 16 Dorking Hse,,,,Harare,Zimbabwe,723 124,
5008,Defence Section N/Ge,,Ria High Commission 16 Dornie Rd,,,,Harare,Zimbabwe,882 727,
5009,Deicov Holdings P/L,,112 Seke Rd Graniteside,,,,Harare,Zimbabwe,775 180,
5010,De Jongh Esq J,,,,,Box 935,Harare,Zimbabwe,492 535,
5011,De Kock M,,24 North Ave,,,,Harare,Zimbabwe,722 152,
5012,Dekel P/L,,,Msasa,,,Harare,Zimbabwe,446 084,
5013,Deketeke James M,,,Suit 207 2Nd Floor Magolis Plaza,,,Harare,Zimbabwe,781 194,
5014,Delcardo P/L,,310 Hillside Rd,,,,Harare,Zimbabwe,480 221,
5015,Delchambre Patrice,,Canada 2 Hathway Close,,,,Harare,Zimbabwe,494 426,
5016,Delco (Pvt) Ltd,,,,,P O Box 3564,Harare,Zimbabwe,882 571,
5017,Delco Pvt Ltd,,Speke Ave Berkeley Bldg,,,,Harare,Zimbabwe,251 419,
5018,Delegation Of The Comm,,,863/53A Mt Pleasant Mt,,,Harare,Zimbabwe,338 137,
5019,Delicate Silver Salo,,,Shop 7 Greencroft Shopping Centre,,,Harare,Zimbabwe,303 800,
5020,Deliah's Creations & Crea,,,,Greendale,,Harare,Zimbabwe,496 198,
5021,Delight Ethnic Garments,,,80 Kenneth Kaunda Av,,,Harare,Zimbabwe,702 365,
5022,Delight Metal Engineering,,,,,,Harare,Zimbabwe,589 328,
5023,Delite Hire Decor P/,,9 Leamington Rd Gryestone Park,,,,Harare,Zimbabwe,851 205,
5024,Dellan Motor Trading,,9A Sherwood Rd,,,,Harare,Zimbabwe,614 150,
5025,Dellbrook Marketing P/L,,,Queensway S/Centre 7 Kenthouse,,,Harare,Zimbabwe,570 815,
5026,Delmin Enterprises P/L,,Shop No 1 6 Cameron St,,,,Harare,Zimbabwe,748 526,
5027,Delpex Pvt Ltd,,44 Houghton Park Rd Houghton,,,,Harare,Zimbabwe,665 943,
5029,Delport Trading P/L,,,Workington,,,Harare,Zimbabwe,663 492,
5030,Delswa C A P/L,,694 Cooleen Rd Ardbennie P O,,,,Harare,Zimbabwe,669 466,
5031,Delport Tobacco Beet,,Exterminators 105 Coventry Road,,,,Harare,Zimbabwe,662 598,
5032,Delta Beverage,,Samora Machel Ave 8Th Flr,,,,Harare,Zimbabwe,252 121,
5033,Delta Beverages P/L,,,32 James Martin Dr Lochinvah P O,,,Harare,Zimbabwe,663 350,
5034,Delta Consolidated,,,9&10 Chisipite S/C Chisipite,,,Harare,Zimbabwe,481 102,
5035,Delta Corp T/A Chibuku In,,Marlbo & Melton Rd Marlborough,,,,Harare,Zimbabwe,309 528,
5036,Delta Corporation P/L,,,,,,Harare,Zimbabwe,870 843,
5037,Delta Corporation T/A Wil,,Std506/174 Csc Compl Eltham Rd,,,,Harare,Zimbabwe,620 264,
5038,Delta Electrical,,,1 Edison Cres,,,Harare,Zimbabwe,770 494,
5039,Delta Op T/A Ok Glen View,,,6858/57 G/View 8 Tichagarika Shops Glen View,,,Harare,Zimbabwe,691 116,
5040,Delta Op T/A Ok Zimbabwe,,,8731 W/Triangle Highfield P O,,,Harare,Zimbabwe,612 335,
5041,Delta Op T/A Ok Machipisa,,,10218 Machipisa,,,Harare,Zimbabwe,665 262,
5042,Delta Operation Ta,,Julias Nyerere Way,,,,Harare,Zimbabwe,707 362,
5043,Delta Operations,,67A R Mugabe Rd,,,,Harare,Zimbabwe,751 921,
5044,Delta Operations P/L,,Bon Marche Eastlea 11714 Selkirk Rd Eastlea,,,,Harare,Zimbabwe,776 545,
5045,Delta Operations T/A,,Ok Ardbennie 1561 Radbennie Rd,,,,Harare,Zimbabwe,663 235,
5046,Delta Operations T/A Bon,,48 Bond Street Mt Pleasant,,,,Harare,Zimbabwe,335 040,
5047,Delta Operations T/A Ok,,,,,,Zimbabwe Mbare Std 29629 Mbare Musi,Harare,774 813,
5048,Delta Operations Ta,,,,,,Harare,Zimbabwe,793 206,
5050,Delta Operations T/A Pelh,,,65-66 Highglen S/Cen Highglen S/Complex P O Glen,,,Harare,Zimbabwe,694 052,
5051,Delta T/A Angwa Furnisher,,73 Cameron St,,,,Harare,Zimbabwe,725 941,
5052,Deltaf Haulers P/L,,L Takawira St 5Th Fl Construction Hse,,,,Harare,Zimbabwe,250 428,
5053,Deltrade Limited,,,,,,Harare,Zimbabwe,756 206,
5054,Deltland Motors,,679 Faber Rd Bluff Hill,,,,Harare,Zimbabwe,305 460,
5055,Deltrade Ltd T/A,,51 Quorn Ave Mt Pleasant,,,,Harare,Zimbabwe,369 856,
5056,Deltrade Ltd T/A Ok,,,R Manyika Branch,,,Harare,Zimbabwe,751 970,
5057,Deluge Fire Engineering,,103 Lister Building 103 Jason Moyo Ave,,,,Harare,Zimbabwe,736 936,
5058,Delux Computers P/L,,93 Jason Moyo Ave 1St Floor,,,,Harare,Zimbabwe,793 004,
5059,Delvaux P/L,,7 Buckfast Ave Avonlea,,,,Harare,Zimbabwe,307 709,
5060,Delwaar Investment,,13 Barrow Rd,,,,Harare,Zimbabwe,757 781,
5061,Delta Gold Zimbabwe,,,Blk B E/Hill Office Crn The Chase/Golden Emerald,,,Harare,Zimbabwe,332 803,
5062,De Moura I P L,,,,No 3 Montagu Heights J Chinamano,,Harare,Zimbabwe,720 234,
5063,Demadema A B T/A Quick,,,Unit 32 Pat Dunn Cl New,,,Harare,Zimbabwe,661 118,
5064,Dembetembe Juliet,,,Rm1 Grd Flr Msasa House Cnr,,,Harare,Zimbabwe,772 554,
5065,Dembezeko Finches Investm,,5 Harrow Rd,,,,Harare,Zimbabwe,446 656,
5066,Demcor Holdings P/L,,10 Mull Rd Belvedere,,,,Harare,Zimbabwe,741 146,
5067,Demephil Invest P/L,,Unit 9 194 Mutare Rd,,,,Harare,Zimbabwe,485 554,
5068,Demephil Investments (Pvt,,Factory 9 194 Mutare Rd,,,,Harare,Zimbabwe,487 854,
5069,Demestone Investments P/L,,16 Mcchlery Ave Eastlea,,,,Harare,Zimbabwe,738 055,
5071,Demetrakis & Gleny's,,Import & Export P/L 25 Atkinson Drive,,,,Harare,Zimbabwe,747 571,
5072,Demetrian Enterprises P/L,,23 Ilford Road,,,,Harare,Zimbabwe,669 668,
5073,Demetriou T T/A M'reign,,,S 2 Stortford Parade Mabelreign S/Centre,,,Harare,Zimbabwe,305 332,
5074,Demlow Services P/L,,,Lot 5 Arlington Esta Airport,,,Harare,Zimbabwe,575 369,
5075,Demo Fast Spares Distr,,,1966 Mainway Meadows Prospect P O,,,Harare,Zimbabwe,664 447,
5076,Demo Management P/L,,27 Fort Rd Crn Rotten Row/Coven,,,,Harare,Zimbabwe,748 218,
5077,Demo Management Services,,,,,,Harare,Zimbabwe,757 553,
5078,Demotus Pvt Ltd,,Std No 719 Bay 4 Cnr Willow/Soutter Rd New,,,,Harare,Zimbabwe,669 470,
5079,Dempo A Y,,,,,,Harare,Zimbabwe,481 143,
5080,Demspro Enterprises P/L,,,Lochnivar,,,Harare,Zimbabwe,666 527,
5081,Demtral Investments,,16 Woodhall Rd Marlborough,,,,Harare,Zimbabwe,301 230,
5082,Demetrios,,62 Cecil Avenue Hillside,,,,Bulawayo,Zimbabwe,09 242969,
5083,Den Property Investments,,,8 David Den Cl Avondale,,,Harare,Zimbabwe,308 974,
